0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3799e+05,1383.4,0,0,0,0,0,0,3.046e+07,0,58.344,0,0,0,0,1.5667e+07,2776.7,1283,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3185e+15,495.14,0,0,0,0,0,0,3.1808e+14,0,0,0,0,0,0,1.4439e+16,5.0697e+15,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2618,95.012,97.085,0,0,0,0,0,0,114.04,0,0,0,0,0,17.514,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.813,28.33,2.1474,0,0,0,0,35.993,0,11.446,0,0,0,0,0,5.2061,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.51,12.903,64.492,0,0,0,0,30.579,0,40.963,0,0,0,1.3821,6.6923,22.814,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.278,6.1126,0,0,0,0,8.8394,0,37.201,0,0,0,1.0552,17.067,19.489,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.72,46.188,0,0,0,0,0,2205.4,0,0,0,0,0,165.67,69.09,20.588,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4407e+05,53.397,60.7,0,0,0,0,7.7645e+05,0,536.03,0,0,0,3.3837e+06,1.1501e+06,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4641e+13,24.577,0,0,0,0,0,1.1923e+16,0,0,0,0,0,8.6298e+13,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.043,40.395,22.219,0,0,0,0,0,11.113,0,0,0,20.285,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.03,46.965,157.01,0,0,0,12.389,0,19.261,0,0,15.656,19.822,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904.9,3664.7,1631.1,0,0,0,1825.5,0,269.7,0,95.868,605.04,91.728
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4221.7,146.16,70.549,0,0,0,179.56,0,35.338,0,632.7,37.301
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7873e+06,936.35,3.0296,0,0,0,2.4468e+06,0,0,0,2.6453e+06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.83,343.45,14.003,0,0,0,129.82,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666.35,1548.1,2635.2,0,899.64,0,91.653
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1707.5,3810,206.44,0,1964.9,0
